Date,Facility,IFR Air Carrier,IFR Air Taxi,IFR GA,IFR Military,VFR Air Carrier,VFR Air Taxi,VFR GA,VFR Military,Local Civil,Local Military
Feb-20,GTU,0,27,768,9,0,6,"3,421",7,"4,715",2
Feb-20,GUM,"2,103",32,206,65,0,24,"1,373",30,"1,267",79
Feb-20,GYH,0,191,56,54,0,266,697,283,982,122
Feb-20,GYI,0,75,259,0,0,35,"1,959",0,"1,921",0
Feb-20,GYR,7,36,100,4,0,271,"3,792",198,"5,743",209
Feb-20,GYY,30,180,471,0,0,9,384,23,248,12
Feb-20,HEF,0,298,921,40,0,467,"1,788",36,"2,542",6
Feb-20,HFD,0,31,201,0,0,9,"1,674",3,"1,938",192
Feb-20,HGR,18,45,231,161,0,96,938,201,634,28
Feb-20,HHR,0,310,417,1,0,65,"2,165",8,"2,726",12
Feb-20,HIO,0,376,975,2,0,4,"3,285",6,"4,560",7
Feb-20,HKS,0,97,371,16,0,81,303,92,638,178
Feb-20,HKY,2,166,174,8,0,66,933,53,413,0
Feb-20,HLG,0,27,22,10,0,10,266,90,224,496
Feb-20,HLN,247,222,149,16,0,68,843,136,"1,422",122
Feb-20,HND,0,226,964,3,0,"1,175","2,096",19,515,0
Feb-20,HNL,"13,250","2,903",660,934,0,"3,277","2,922",156,4,1
Feb-20,HOB,0,135,101,2,0,61,275,5,72,0
Feb-20,HOU,"9,357","2,005","3,210",9,0,97,856,30,0,0
Feb-20,HPN,"1,706","3,023","2,535",1,1,195,"2,073",7,"1,079",10
Feb-20,HQZ,0,26,200,4,0,105,"1,526",14,"3,732",0
Feb-20,HRL,628,388,286,238,9,2,471,44,"1,360","1,552"
Feb-20,HSA,0,14,140,521,0,0,385,301,382,686
Feb-20,HSV,"1,248",731,489,377,0,22,616,106,254,624
Feb-20,HTS,123,296,149,9,0,21,179,9,38,10
Feb-20,HUF,0,38,680,15,0,81,"1,586",0,"2,061",8
Feb-20,HUM,0,"1,046",226,12,0,"2,051",609,7,320,2
Feb-20,HUT,0,15,171,59,0,55,426,14,808,100
Feb-20,HVN,97,196,235,8,0,34,488,16,"1,206",8
Feb-20,HWD,0,83,565,1,0,10,"2,873",13,"5,951",0
Feb-20,HWO,0,4,721,0,0,6,"6,837",4,"18,652",0
Feb-20,HXD,308,265,586,12,0,5,670,11,152,44
Feb-20,HYA,0,619,228,1,0,"1,294","1,306",4,"1,038",26
Feb-20,HYI,0,84,"1,129",12,0,20,"2,199",21,"2,422",18
Feb-20,IAD,"12,512","7,806","2,575",19,1,6,51,4,0,0
Feb-20,IAG,126,33,136,57,0,0,160,11,202,10
Feb-20,IAH,"29,454","7,967",607,6,0,34,47,4,0,0
Feb-20,ICT,"1,465","1,425","1,772",936,3,80,757,89,632,"1,004"
Feb-20,IDA,155,380,249,13,1,20,650,0,734,26
Feb-20,IFP,121,9,50,10,2,187,636,28,70,0
Feb-20,ILG,0,267,629,83,0,14,678,154,544,167
Feb-20,ILM,714,938,"1,114",573,2,18,927,60,958,313
Feb-20,IND,"9,773","1,845","1,055",59,0,"2,275",121,10,0,0
Feb-20,INT,8,494,347,7,0,76,731,40,"1,756",12
Feb-20,IPT,0,115,150,2,0,57,366,3,344,4
Feb-20,ISM,0,407,"2,730",0,0,116,"3,629",0,"4,498",0
Feb-20,ISO,0,21,217,197,0,20,187,44,276,674
Feb-20,ISP,884,333,753,24,0,160,"2,659",126,"5,336",66
Feb-20,ITH,0,448,126,0,0,0,312,2,924,0
Feb-20,ITO,"1,390",268,67,57,0,16,"1,102",54,687,158
Feb-20,IWA,"1,268",489,978,135,0,"4,218","3,979",129,"13,751",78
Feb-20,IXD,0,141,467,15,0,109,"1,250",93,"2,408",44
Feb-20,JAC,834,797,605,8,0,4,130,0,8,2
Feb-20,JAN,880,597,431,453,0,37,60,75,54,"1,113"
Feb-20,JAX,"4,571","1,207",876,493,0,76,184,91,51,408
Feb-20,JEF,0,19,328,30,0,32,675,58,"1,107",18
Feb-20,JFK,"31,347","1,894",157,0,0,81,738,9,0,0
Feb-20,JLN,80,88,202,6,0,13,450,8,581,2
Feb-20,JNU,541,197,111,8,7,"1,529",263,14,318,0
Feb-20,JQF,284,190,959,3,0,247,"2,492",29,"2,090",0
Feb-20,JRF,0,1,81,120,0,0,"1,284",331,"9,275","1,288"
Feb-20,JVL,0,348,163,7,0,20,"1,725",2,"1,796",6
Feb-20,JXN,0,58,300,2,0,8,"1,052",6,"1,168",6
Feb-20,KOA,"2,692",334,283,153,0,"1,117","1,219",91,"4,666",196
Feb-20,LAF,13,95,776,0,0,12,"3,076",0,"5,589",0
Feb-20,LAL,2,114,"1,313",24,0,1,"3,593",12,"2,937",6
Feb-20,LAN,294,"1,097",458,33,0,8,340,14,136,0
Feb-20,LAS,"29,774","3,176","3,067",75,1,"5,085",335,37,0,0
Feb-20,LAW,138,4,158,"1,376",0,0,238,62,86,15
Feb-20,LAX,"46,287","3,375","1,178",30,1,3,67,25,0,0
Feb-20,LBB,"1,202",953,"1,108",820,0,467,"1,088",85,"1,748",363
Feb-20,LBE,147,264,151,24,0,35,594,14,562,30
Feb-20,LCH,32,408,301,76,0,247,474,8,508,0
Feb-20,LEB,0,361,212,4,0,231,630,14,526,16
Feb-20,LEE,0,37,"1,300",4,0,56,"1,971",11,"2,789",8
Feb-20,LEX,"1,104","1,118","1,073",78,0,89,"1,102",38,595,45
Feb-20,LFT,410,481,621,45,0,564,556,22,356,36
Feb-20,LGA,"25,328","3,201",212,0,0,7,152,7,0,0
Feb-20,LGB,"2,805",331,"1,847",49,1,323,"6,388",16,"14,028",0
Feb-20,LIH,"2,365",199,48,127,13,"3,500",247,53,971,58
Feb-20,LIT,"1,752","1,065","1,478",470,1,93,892,94,156,230
Feb-20,LMT,4,170,187,472,0,144,714,482,"1,238",925
Feb-20,LNK,75,945,901,661,0,115,"1,172",93,"1,300",474
Feb-20,LNS,0,325,712,49,0,38,"2,240",42,"1,943",140
Feb-20,LOU,0,21,474,0,0,33,"2,563",6,"2,765",0
Feb-20,LRD,227,653,642,352,0,95,682,75,505,"2,592"
Feb-20,LSE,24,384,215,5,0,36,502,9,358,12
Feb-20,LUK,0,865,"1,474",17,0,73,"1,420",7,"1,806",4
Feb-20,LVK,0,263,"1,022",24,0,30,"4,443",6,"8,860",48
Feb-20,LWB,58,25,155,6,0,39,138,37,48,32
Feb-20,LWM,0,20,205,0,0,5,"1,149",0,"1,848",0
Feb-20,LWS,4,149,159,0,0,93,"1,013",4,856,0
Feb-20,LYH,90,309,652,48,0,23,"2,034",22,"5,070",26
Feb-20,LZU,0,294,"1,034",0,0,8,"2,728",2,"3,760",0
Feb-20,MAF,"1,347",465,"1,086",387,0,4,561,63,309,232
Feb-20,MBS,114,408,351,3,0,5,228,20,201,4
Feb-20,MCI,"8,271",333,219,29,6,10,79,7,6,10
Feb-20,MCN,12,129,530,40,0,4,271,23,94,6
Feb-20,MCO,"28,849","1,223","1,317",43,5,29,149,22,0,0
Feb-20,MDH,0,72,31,0,0,"2,557",476,2,"6,439",0
Feb-20,MDT,"1,302","1,105",381,265,0,34,239,63,82,216
Feb-20,MDW,"11,195","1,902","1,690",0,0,53,490,6,0,0
Feb-20,MEI,0,96,357,"1,294",0,81,476,263,578,"1,738"
Feb-20,MEM,"14,295","1,479","1,224",117,0,10,123,12,0,0
Feb-20,MER,0,0,64,23,0,0,"1,846",12,"2,599",124
Feb-20,MFD,0,36,215,87,0,47,237,35,66,82
Feb-20,MFE,679,364,715,685,0,1,"1,334",101,991,124
Feb-20,MFR,726,645,356,43,0,56,901,20,630,28
